GEOID20,Tot_2010_tot,Wh_2010_tot,His_2010_tot,BlC_2010_tot,NatC_2010_tot,AsnC_2010_tot,PacC_2010_tot,Tot_2010_vap,Wh_2010_vap,His_2010_vap,BlC_2010_vap,NatC_2010_vap,AsnC_2010_vap,PacC_2010_vap,Tot_2018_tot,Wh_2018_tot,His_2018_tot,BlC_2018_tot,NatC_2018_tot,AsnC_2018_tot,PacC_2018_tot,Tot_2018_cvap,Wh_2018_cvap,His_2018_cvap,BlC_2018_cvap,NatC_2018_cvap,AsnC_2018_cvap,PacC_2018_cvap,Tot_2019_tot,Wh_2019_tot,His_2019_tot,BlC_2019_tot,NatC_2019_tot,AsnC_2019_tot,PacC_2019_tot,Tot_2019_cvap,Wh_2019_cvap,His_2019_cvap,BlC_2019_cvap,NatC_2019_cvap,AsnC_2019_cvap,PacC_2019_cvap,Tot_2020_tot,Wh_2020_tot,His_2020_tot,BlC_2020_tot,NatC_2020_tot,AsnC_2020_tot,PacC_2020_tot,Tot_2020_vap,Wh_2020_vap,His_2020_vap,BlC_2020_vap,NatC_2020_vap,AsnC_2020_vap,PacC_2020_vap
0901313-016,3648,3497,65,33,20,36,1,2871,2772,36,20,15,26,1,3685,3425,111,43,101,67,0,2977,2829,98,25,15,0,0,3554,3253,135,46,77,92,0,2920,2732,118,28,11,14,0,3496,3196,109,38,59,46,1,2868,2670,56,25,46,27,1
0900505-013,1426,1365,17,8,17,19,0,1101,1065,10,5,10,11,0,1583,1365,164,53,5,25,0,1200,1077,90,21,5,5,0,1673,1449,174,67,0,21,0,1299,1176,91,22,0,8,0,1361,1233,47,22,28,22,0,1113,1023,27,21,22,11,0
0900101-009,7327,262,2723,4503,104,94,30,5109,226,1714,3213,66,61,19,8027,357,3164,4387,58,484,0,4671,272,1455,2760,59,145,0,8186,221,3374,4553,107,447,24,4687,192,1493,2893,109,45,0,8191,296,3738,4365,169,123,8,5842,238,2500,3216,134,83,7
0901313-005,5785,5483,118,75,31,73,4,4385,4203,65,38,20,50,3,5946,5515,249,28,2,58,0,4503,4332,153,16,0,4,0,6106,5762,56,42,2,172,0,4518,4401,25,21,0,70,0,5912,5251,252,102,116,119,15,4619,4191,156,67,86,67,8
0900505-016,2388,2280,50,22,17,27,0,1904,1830,28,15,12,22,0,2288,2213,47,0,14,14,0,1790,1735,24,0,15,15,0,2205,2137,32,0,27,0,9,1710,1665,15,0,25,0,0,2256,2093,67,26,42,18,1,1874,1762,39,18,24,14,1
0900303-086,2114,2044,12,16,21,21,1,1646,1605,9,10,14,8,1,2041,1857,26,9,131,14,0,1610,1555,20,8,20,4,0,1982,1786,2,5,165,10,0,1550,1515,4,4,30,4,0,1901,1744,35,25,47,17,4,1554,1432,23,22,41,13,4
0900101-195,536,466,30,28,4,9,1,435,387,20,20,2,6,1,558,357,135,52,0,7,3,428,290,101,32,0,3,0,500,320,135,47,0,8,5,397,266,103,24,0,3,0,444,222,93,121,10,1,1,364,194,62,97,9,0,0
0900101-100,324,300,14,2,1,11,1,233,218,10,1,0,6,0,382,357,18,4,1,0,0,276,259,11,6,1,0,0,307,278,14,4,1,4,0,232,215,12,4,1,2,0,312,270,27,5,4,5,1,236,216,12,2,3,2,0
0900101-099,7964,7333,319,58,16,235,12,5709,5316,195,43,9,145,8,8775,8218,306,59,14,198,3,6507,6223,147,14,4,118,0,8721,8021,301,21,22,321,3,6510,6143,145,18,4,208,0,8261,7081,505,151,74,326,8,6407,5612,322,100,57,228,1
0900101-198,1640,1506,67,32,3,33,2,1433,1339,44,26,3,22,2,1837,1474,168,136,0,55,0,1549,1318,111,103,0,13,0,1882,1480,202,145,0,54,0,1578,1333,132,107,0,8,0,1706,1406,113,141,5,26,0,1554,1334,86,90,3,23,0
0900909-172,9618,5102,2579,1849,92,242,16,7197,4326,1570,1173,67,163,12,9116,3889,3127,1874,173,245,0,6493,3473,1889,1029,51,42,0,9384,3715,3307,1759,270,530,24,6563,3266,1981,1098,79,130,0,9806,3756,3240,2656,154,407,22,7535,3314,2142,1839,120,275,22
0900303-030,6945,3260,1698,1875,78,258,17,5447,2985,1075,1262,56,175,9,6609,2767,1755,2176,107,82,0,4731,2382,1139,1171,20,30,0,6463,2590,1822,2039,175,88,0,4862,2258,1367,1161,56,30,0,6819,2367,2169,2098,118,258,11,5356,2183,1515,1453,89,187,9
0900303-024,10292,9671,265,141,63,187,7,7809,7437,149,85,44,114,5,10306,8885,484,456,28,531,0,7930,7125,210,210,25,380,0,10288,8863,507,481,32,505,0,7995,7190,220,230,15,335,0,10124,8980,413,239,124,279,1,7992,7255,260,154,94,171,1
0900303-174,6314,5211,268,315,51,498,6,5091,4323,162,219,39,360,4,6433,4991,341,529,98,475,0,5031,4322,164,272,100,189,0,6592,5180,416,417,157,417,0,5105,4373,215,181,155,182,0,6355,4582,581,548,98,571,9,5284,3992,394,377,83,436,7
0900303-163,5014,4344,343,162,18,164,0,3996,3515,245,120,11,116,0,4682,3798,244,143,11,407,10,3719,3202,184,112,10,215,0,4629,3794,241,106,13,396,9,3795,3265,192,106,15,223,0,5196,4138,504,216,42,296,7,4336,3521,388,178,25,224,6
0900303-149,4026,3769,115,53,5,81,2,3031,2859,74,36,5,60,2,3752,3553,134,56,4,8,0,3046,2923,84,26,4,8,0,3918,3629,167,88,20,9,0,3085,2919,107,30,21,10,0,3881,3483,136,77,27,137,0,3131,2845,86,56,22,106,0
0900303-079,6802,2133,3407,1256,85,217,34,5021,1771,2363,833,64,167,24,7076,1306,3974,1957,182,68,0,3668,744,1926,894,44,42,0,6920,1415,3595,2079,173,102,0,3508,819,1737,841,47,46,0,6719,1392,3889,1331,142,354,34,4990,1164,2791,928,94,241,23
0900101-164,4030,3130,443,368,27,103,2,3122,2538,288,234,16,70,1,3924,2939,608,339,28,24,10,3075,2502,315,228,0,3,0,3996,2923,704,336,47,31,10,3113,2477,396,202,13,3,0,4076,2427,859,660,58,123,4,3225,2068,596,440,46,91,2
0900303-151,6154,4798,327,425,38,607,8,4833,3880,230,314,23,405,6,5932,4474,312,524,67,558,6,4610,3595,189,470,15,330,0,6102,4553,243,595,72,656,0,4600,3560,150,518,19,345,0,6552,4502,490,710,48,738,9,5307,3780,361,551,28,524,5
0900909-020,5567,4956,133,90,18,377,8,4205,3822,79,58,14,244,2,5477,4605,130,273,26,364,0,4223,3730,68,222,26,171,0,5233,4539,37,245,74,269,0,4336,3873,35,175,30,175,0,5497,4607,214,155,50,411,0,4297,3683,139,104,37,292,0
0900909-145,3369,3014,188,71,13,90,1,2566,2341,117,48,8,56,1,2768,2327,280,60,0,101,0,2084,1705,236,60,0,87,0,2817,2289,273,102,0,184,0,2070,1667,203,68,0,133,0,3336,2767,275,143,32,110,4,2644,2255,178,99,27,81,4
0901111-025,2739,2547,55,37,45,54,1,2120,2010,30,23,30,29,1,2682,2520,49,12,42,68,5,2163,2044,51,6,38,23,0,2734,2572,36,11,59,65,5,2166,2044,34,7,52,21,0,2642,2278,112,56,87,70,7,2092,1849,74,32,54,51,5
0901111-024,1599,1489,32,26,29,34,1,1238,1173,18,13,19,16,0,1590,1505,23,18,28,27,2,1242,1181,24,14,12,6,0,1513,1427,16,22,34,21,1,1189,1131,16,18,13,4,0,1553,1372,56,31,34,42,7,1284,1171,36,18,21,26,7
0900909-089,3257,1028,441,1585,50,258,8,2797,1015,349,1220,43,245,6,3246,1199,643,1006,25,448,32,2292,1047,348,619,25,230,32,3166,1126,668,962,37,503,7,2363,1010,469,556,25,306,7,3083,1134,536,1000,62,439,12,2748,1097,414,812,58,421,11
0900909-126,4145,956,662,2558,79,68,3,3243,861,519,1878,62,55,3,4076,735,678,2616,159,17,0,2758,543,326,1828,150,15,0,4304,572,865,2847,135,6,0,2949,431,393,2098,134,2,0,4111,881,681,2502,80,96,10,3175,690,530,1936,64,59,5
0900101-121,6672,6021,247,79,19,321,1,4930,4500,166,64,10,198,1,7032,6039,379,218,31,365,0,4702,4303,196,87,15,91,0,7203,6275,288,223,32,393,0,4948,4562,180,72,15,117,0,6929,5700,487,153,54,485,2,5377,4558,296,110,42,329,2
0900909-066,3659,2871,449,243,23,120,6,2857,2327,289,162,16,84,4,3770,2915,394,293,51,139,10,2948,2402,303,124,26,94,0,4210,3015,346,501,20,333,12,3095,2358,279,235,1,234,0,3619,2462,626,364,73,115,2,2991,2167,454,238,56,81,2
0900101-156,5353,4593,221,199,19,339,3,3963,3447,146,140,9,226,1,5501,4419,368,200,45,537,0,3824,3208,182,133,7,298,0,5314,4138,443,196,24,572,24,3817,3151,203,145,0,310,0,5205,4132,431,226,31,382,5,4178,3382,294,176,23,286,4
0901515-011,664,621,10,6,14,8,1,518,492,6,3,6,7,1,805,710,18,67,8,0,0,600,570,10,11,8,0,0,770,670,0,71,28,0,0,611,570,0,13,28,0,0,741,631,42,18,23,19,1,621,552,19,13,16,14,1
0900909-128,771,83,141,562,21,11,4,535,82,84,373,16,9,3,1839,317,214,1386,0,16,1,1089,306,109,665,0,9,0,2174,275,229,1781,0,17,1,1396,269,117,1001,0,12,0,2630,525,674,1479,52,37,8,1894,512,438,954,50,25,8
0900707-014,358,334,12,3,4,6,0,294,279,7,2,2,5,0,365,341,18,1,0,5,0,319,312,4,1,0,0,0,351,342,1,1,0,5,0,322,317,1,1,0,2,0,352,332,12,3,0,1,0,275,264,5,1,0,1,0
0900505-024,5345,4618,334,104,39,247,1,4140,3640,231,81,27,153,1,5045,4307,553,63,71,88,0,4082,3478,472,42,40,47,0,4788,4166,387,63,0,107,73,3786,3338,274,62,0,40,0,5279,3961,628,140,69,272,6,4261,3301,422,113,65,199,3
0900303-059,586,37,160,359,8,52,2,427,34,106,255,6,39,2,732,15,449,306,41,26,0,391,12,242,136,8,0,0,736,7,432,338,17,3,0,416,7,241,170,0,0,0,669,13,318,379,5,2,1,408,13,172,246,5,0,1
0900505-053,256,239,7,5,2,6,1,205,192,4,4,1,4,1,246,220,10,10,0,14,1,174,164,5,0,0,5,0,254,229,18,9,0,4,0,184,173,8,0,0,3,0,255,229,9,6,2,9,3,208,189,6,3,2,8,3
0900101-092,3522,3222,161,83,13,60,9,2613,2427,96,55,10,36,5,3926,3261,180,249,64,253,30,2912,2594,82,112,0,92,0,3891,3357,202,257,51,100,29,2932,2658,88,120,0,40,0,3314,2800,212,95,34,139,0,2544,2208,137,60,27,86,0
0900505-004,1234,1186,19,18,9,6,1,1019,990,10,12,3,3,1,1196,1112,10,50,0,24,0,970,910,4,44,0,8,0,1143,1046,12,50,0,35,0,930,860,10,50,0,8,0,1080,975,56,21,17,9,4,898,830,33,19,8,4,4
0901313-011,3947,3266,200,138,31,336,3,3111,2630,117,91,20,259,3,3990,3194,276,184,86,444,0,2971,2577,160,54,5,172,0,3920,3035,307,250,77,364,0,2839,2401,181,129,4,118,0,4126,2935,256,136,49,686,14,3346,2423,152,82,32,591,10
0900101-035,10158,9219,419,104,23,382,6,7494,6883,274,72,15,239,4,10090,9172,481,121,26,290,0,7642,7274,251,41,0,91,0,10079,9028,505,97,0,458,0,7670,7170,280,50,0,166,0,10166,8198,808,274,92,519,3,7896,6600,497,175,67,357,2
0900101-153,4707,4018,296,124,13,263,2,3493,3015,202,89,10,183,1,4290,3636,310,126,17,257,0,3252,2856,177,70,18,132,0,3951,3382,334,116,20,161,0,2977,2644,185,53,18,72,0,4790,3716,423,218,36,372,2,3801,3062,270,145,26,275,2
0900101-157,928,790,44,31,2,60,0,701,604,33,22,1,41,0,973,734,152,17,31,40,0,688,563,64,15,32,14,0,945,734,115,24,43,32,4,708,584,57,15,42,9,0,903,746,53,33,5,64,0,731,606,42,30,5,50,0
0900101-145,485,413,24,15,1,32,0,365,317,17,11,1,20,0,510,384,80,9,15,20,0,359,295,34,9,15,8,0,495,384,60,12,24,15,3,370,306,29,9,23,4,0,527,403,45,59,1,27,0,454,352,32,51,0,21,0
0900101-163,4385,2604,874,747,33,200,9,3367,2165,562,502,23,144,7,4559,2001,1268,910,43,457,13,2971,1555,735,498,16,144,15,4708,1954,1426,969,42,456,13,2992,1450,869,508,13,126,15,4446,1575,1416,1317,66,211,4,3457,1401,972,926,42,164,2
0900101-196,879,584,145,122,6,35,2,677,480,95,82,3,24,2,846,652,56,102,0,41,0,604,488,42,57,0,20,0,932,693,81,120,0,54,0,647,500,65,60,0,26,0,816,513,147,129,13,19,1,708,464,104,110,12,17,1
0900101-190,2257,1184,502,484,14,103,6,1693,985,325,316,9,73,6,2071,964,491,542,7,117,0,1593,860,295,386,0,57,0,2025,858,457,759,11,33,0,1534,762,252,498,0,2,0,2281,711,739,790,35,68,8,1795,638,523,579,27,55,6
0900101-197,1314,779,263,227,9,59,2,1007,648,169,151,9,44,1,1298,893,208,171,4,68,15,959,680,166,76,0,4,0,1409,887,243,247,51,88,15,1042,696,189,86,33,4,0,1342,738,337,239,14,45,5,1035,621,222,166,13,31,4
0900101-077,1076,876,79,18,12,106,0,846,706,56,13,6,70,0,1430,913,92,410,0,15,0,905,725,35,125,0,15,0,1361,689,18,405,0,250,0,930,570,20,185,0,155,0,1165,885,106,22,5,122,1,926,721,75,15,4,87,1
0901515-022,1726,1628,58,20,14,9,0,1332,1280,30,7,12,6,0,1653,1578,64,0,10,1,0,1335,1280,45,0,10,4,0,1569,1480,60,17,10,2,0,1240,1165,60,0,10,4,0,1576,1449,60,24,33,8,3,1274,1195,34,13,23,2,2
0900505-001,3799,3662,57,15,23,38,2,2909,2826,32,7,17,22,1,3671,3467,36,9,0,130,0,2795,2740,25,4,0,24,0,3649,3432,33,8,0,149,0,2770,2705,25,4,0,34,0,3647,3382,84,30,52,51,3,2964,2777,56,18,35,36,2
0900303-081,7068,2014,3636,1271,106,395,26,5776,1952,2669,974,84,324,19,6892,1793,3462,1744,205,223,24,5026,1654,2349,959,95,39,0,6606,1748,3218,1672,36,235,25,4803,1627,2096,1026,21,42,0,6299,1556,3172,1460,171,338,21,5165,1512,2384,1130,116,289,21
0900101-037,861,250,488,57,18,45,5,664,207,361,42,13,34,2,654,290,225,42,11,56,9,279,167,64,25,8,7,9,744,265,302,83,7,60,7,364,187,97,58,3,10,7,970,212,552,88,33,46,0,694,171,369,65,28,28,0
0900101-081,821,722,38,9,6,51,0,545,484,20,6,1,29,0,847,593,137,51,0,104,0,410,345,20,15,0,35,0,953,703,199,61,0,40,0,455,399,25,10,0,20,0,827,544,100,29,14,105,4,603,416,68,24,8,57,4
0900101-080,4442,3889,208,45,23,265,8,2938,2633,116,23,14,155,4,4552,3635,435,36,0,399,0,2655,2450,55,14,0,140,0,4601,3740,490,27,0,287,0,2760,2521,95,14,0,135,0,4650,3834,259,54,18,409,5,3207,2714,157,31,13,242,5
0900909-176,19,8,6,5,0,0,0,14,7,4,3,0,0,0,11,7,2,1,0,0,0,10,7,1,1,0,0,0,14,8,5,2,0,0,0,13,8,4,1,0,0,0,36,4,19,8,5,9,0,14,4,6,1,5,1,0
0900909-175,222,73,91,61,3,4,1,157,61,59,38,2,2,0,215,128,38,43,15,15,0,161,110,32,16,3,2,0,220,129,27,35,19,33,0,157,110,24,11,4,11,0,237,90,67,73,9,5,0,177,77,49,46,8,1,0
0900909-153,6071,5165,482,148,43,260,7,4815,4219,311,78,23,188,5,6099,4949,571,79,16,490,0,4974,4252,361,79,15,274,0,5936,4677,665,110,17,467,0,4787,3982,419,106,15,273,0,5867,4665,665,200,102,247,3,4799,3941,463,126,79,190,0
0900101-072,4434,3046,704,259,19,423,8,3631,2614,496,192,16,323,7,5112,2999,1076,701,22,416,3,3451,2265,640,420,0,124,0,5173,2969,1079,752,24,379,3,3450,2240,611,465,0,125,0,4650,2828,886,356,58,506,4,3814,2470,632,247,38,386,3
0900101-103,3511,3219,128,54,20,98,1,2547,2369,78,32,12,61,1,3201,3006,128,27,35,31,13,2386,2273,57,12,1,26,0,3277,3017,176,26,40,34,15,2438,2295,86,16,1,25,0,3377,2851,218,108,47,132,3,2616,2269,138,60,31,97,3
0900303-166,2658,616,303,1749,21,46,1,2028,549,193,1291,17,30,1,2861,685,236,1944,28,15,0,2160,527,161,1450,0,15,0,2803,732,164,1891,18,24,0,2120,657,136,1310,0,24,0,2657,550,425,1653,37,79,1,2154,478,307,1337,28,57,0
0900101-025,5598,1043,2136,2190,63,218,150,4341,913,1543,1638,47,175,139,5914,1122,2279,2427,106,236,0,3095,764,986,1171,45,99,0,5496,1151,1849,2508,129,240,0,3028,761,820,1301,50,59,0,5406,747,2076,2267,104,116,13,4214,662,1543,1739,69,95,10
0900101-024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0900909-129,1919,164,312,1483,29,19,2,1326,146,194,991,26,16,2,2136,155,338,1757,0,2,0,1516,156,168,1190,0,1,0,1943,247,442,1442,68,54,0,1332,243,248,809,0,2,0,2166,172,569,1466,65,46,5,1458,131,325,1006,40,27,4
0900707-023,2659,1820,219,464,26,181,5,2213,1615,142,309,17,155,5,2620,1737,360,543,8,75,0,2081,1458,225,338,7,51,0,2880,1662,559,835,18,73,0,2257,1444,300,444,16,52,0,2732,1540,364,688,41,151,1,2246,1381,246,480,32,125,1
0900303-047,3053,2432,122,81,11,403,0,2351,1978,68,53,8,242,0,2626,2075,50,115,0,385,0,1997,1677,35,71,1,212,0,2545,1899,46,138,0,461,29,1917,1547,35,68,0,242,0,3238,2154,209,133,42,675,4,2632,1900,139,91,24,453,3
0900303-122,2137,1758,125,107,10,141,0,1684,1432,83,65,6,98,0,2104,1555,164,287,0,99,0,1533,1224,165,102,0,39,0,2090,1526,189,99,0,276,0,1631,1261,190,47,0,134,0,2134,1650,152,116,22,192,3,1734,1387,99,81,13,144,3
0900101-073,535,450,36,13,2,39,1,473,403,31,11,2,30,0,534,412,34,25,0,65,0,451,383,31,14,0,22,0,488,394,27,21,0,48,0,394,349,23,13,0,9,0,582,488,26,25,2,39,2,551,473,19,17,1,39,2
0900909-006,2638,2236,258,101,23,38,2,2142,1866,174,59,22,24,2,3066,2482,349,233,19,4,0,2436,1963,243,208,19,0,0,2938,2374,359,183,68,13,0,2338,1905,228,183,15,8,0,2554,1940,393,163,35,40,2,2134,1679,270,134,33,30,2
0900303-007,3277,3125,74,14,7,53,2,2509,2421,42,9,2,31,2,3204,2823,109,174,14,111,0,2404,2246,73,87,0,5,0,3335,2877,197,153,15,124,0,2456,2278,95,78,0,5,0,3179,2885,135,24,32,70,2,2533,2337,90,12,26,47,1
0900909-082,823,717,52,26,5,24,3,675,597,36,20,3,16,3,787,721,23,43,0,0,0,591,531,18,42,0,0,0,642,559,38,46,0,0,0,485,414,23,46,0,0,0,847,632,116,56,8,40,1,687,541,63,50,4,34,1
0900909-078,995,863,54,48,0,28,1,843,757,36,30,0,20,1,1088,825,237,20,6,0,0,789,656,116,12,4,0,0,907,638,248,15,6,0,0,719,582,116,17,4,0,0,995,759,140,82,17,8,3,817,652,87,69,9,7,3
0900909-114,1896,470,221,848,29,363,2,1461,422,159,601,20,278,1,2101,551,551,735,52,320,0,1192,490,186,447,50,73,0,1875,474,350,642,42,438,0,1059,403,131,440,40,86,0,2126,462,367,850,50,441,2,1712,431,284,668,37,323,2
0900303-148,2680,2474,73,44,13,87,0,2004,1878,49,25,10,49,0,2785,2637,104,14,0,28,0,2062,1997,41,5,0,20,0,2689,2573,74,18,0,23,0,2069,2012,33,6,0,17,0,2751,2473,118,40,37,66,2,2141,1946,72,30,28,51,2
0900303-042,1044,955,36,43,6,6,0,844,785,23,28,5,5,0,1139,802,245,96,7,3,0,916,642,186,86,4,2,0,1076,783,212,83,4,4,0,867,622,165,76,1,2,0,1321,1084,43,63,39,73,0,1102,917,33,52,30,55,0
0900101-154,1849,1532,100,64,4,151,0,1424,1204,67,45,1,108,0,1931,1343,176,91,21,305,0,1304,1053,37,66,8,140,0,1835,1289,221,76,0,253,16,1294,1044,55,62,0,128,0,1777,1341,164,72,9,186,1,1425,1133,98,51,9,127,0
0900303-102,279,221,31,17,5,8,1,275,221,29,17,5,4,0,262,83,110,49,0,27,0,189,79,64,32,0,16,0,298,61,172,41,0,34,0,192,56,92,25,0,19,0,306,128,122,64,1,5,0,287,126,111,57,1,3,0
0900303-052,1402,1248,33,28,3,96,0,1069,959,25,16,1,73,0,1308,1169,36,13,13,89,0,906,820,14,0,14,46,0,1320,1126,37,14,14,141,0,920,806,14,0,14,73,0,1423,1169,61,35,13,136,1,1063,899,36,26,7,85,0
0900909-103,1220,282,349,528,13,93,3,867,258,225,329,12,72,3,1092,184,453,459,55,0,0,776,186,240,350,3,0,0,1174,216,448,473,59,38,0,774,147,249,378,0,0,0,1239,221,425,519,12,78,0,897,187,290,356,8,64,0
